date,nav_theo_usd_bt,nav_theo_usd_live,nav_ucits_eur_bt,nav_ucits_eur_live,bench_6040_usd,bench_allw_usd,bench_rpar_usd,bench_6040_eur,bench_allw_eur,bench_rpar_eur
2006-08-03,,,98.4731,,,,,96.103196,,
2006-08-04,,,97.8634,,,,,95.58491,,
2006-08-07,,,98.4022,,,,,95.709214,,
2006-08-08,,,97.9698,,,,,95.548272,,
2006-08-09,,,97.993,,,,,95.167179,,
2006-08-10,,,97.904,,,,,95.835065,,
2006-08-11,,,98.0265,,,,,96.08652,,
2006-08-14,,,97.5019,,,,,96.210647,,
2006-08-15,,,97.5142,,,,,96.446979,,
2006-08-16,,,97.591,,,,,96.65872,,
2006-08-17,,,97.0571,,,,,96.897559,,
2006-08-18,,,97.616,,,,,97.202196,,
2006-08-21,,,97.7722,,,,,96.593226,,
2006-08-22,,,98.4679,,,,,97.236381,,
2006-08-23,,,97.9613,,,,,97.218235,,
2006-08-24,,,98.4063,,,,,97.311227,,
2006-08-25,,,98.7181,,,,,97.48778,,
2006-08-28,,,98.0903,,,,,97.555106,,
2006-08-29,,,97.651,,,,,97.298446,,
2006-08-30,,,97.4554,,,,,97.328516,,
2006-08-31,,,97.8246,,,,,97.517581,,
2006-09-01,,,98.0973,,,,,97.691184,,
2006-09-05,,,98.9372,,,,,97.90961,,
2006-09-06,,,97.7489,,,,,97.485144,,
2006-09-07,,,97.6752,,,,,97.778684,,
2006-09-08,,,97.3826,,,,,98.409331,,
2006-09-11,,,95.7135,,,,,98.252732,,
2006-09-12,,,96.0147,,,,,99.038713,,
2006-09-13,,,96.6952,,,,,99.279464,,
2006-09-14,,,95.3333,,,,,98.961081,,
2006-09-15,,,96.068,,,,,99.629161,,
2006-09-18,,,96.5601,,,,,99.299713,,
2006-09-19,,,96.0879,,,,,99.466845,,
2006-09-20,,,95.7604,,,,,99.775357,,
2006-09-21,,,95.6697,,,,,98.920008,,
2006-09-22,,,95.7456,,,,,98.72188,,
2006-09-25,,,96.465,,,,,99.567919,,
2006-09-26,,,97.6372,,,,,100.502271,,
2006-09-27,,,98.2991,,,,,100.47816,,
2006-09-28,,,98.1579,,,,,100.39172,,
2006-09-29,,,98.2629,,,,,100.54431,,
2006-10-02,,,97.3806,,,,,99.903819,,
2006-10-03,,,95.8308,,,,,100.050879,,
2006-10-04,,,96.5317,,,,,101.054993,,
2006-10-05,,,97.2372,,,,,101.219551,,
2006-10-06,,,97.7783,,,,,101.794018,,
2006-10-09,,,97.595,,,,,101.915788,,
