date,nav_theo_usd_bt,nav_theo_usd_live,nav_ucits_eur_bt,nav_ucits_eur_live,bench_6040_usd,bench_allw_usd,bench_rpar_usd,bench_6040_eur,bench_allw_eur,bench_rpar_eur
2019-07-24,324.1158,,353.708096,,262.063602,,,287.141403,,
2019-07-25,322.2204,,351.428281,,261.150137,,,285.968533,,
2019-07-26,323.214,,353.215418,,262.220256,,,287.713368,,
2019-07-29,323.1767,,352.537683,,261.978299,,,286.929456,,
2019-07-30,323.6056,,352.689083,,261.585557,,,286.242465,,
2019-07-31,322.0712,,353.549242,,259.909489,,,286.460317,,
2019-08-01,322.886,,354.133502,,259.362709,,,285.607526,,
2019-08-02,321.9225,,352.390062,,258.233434,,,283.810922,,
2019-08-05,318.864,,346.032308,,254.031361,,,276.785165,,
2019-08-06,321.9135,,349.478899,,256.433249,,,279.511975,,
2019-08-07,322.481,,350.085615,,256.4661,,,279.540293,,
2019-08-08,326.7473,,355.310435,,259.585071,,,283.413139,,
2019-08-09,324.9512,,352.786168,,258.391724,,,281.654256,,
2019-08-12,325.3958,,352.783684,,256.874248,,,279.615621,,
2019-08-13,327.318,,356.217787,,259.128671,,,283.142782,,
2019-08-14,323.914,,353.544997,,254.859469,,,279.29301,,
2019-08-15,325.325,,356.095345,,255.724224,,,281.037997,,
2019-08-16,326.81,,358.275637,,257.915304,,,283.885603,,
2019-08-19,327.5123,,359.418282,,259.499224,,,285.925524,,
2019-08-20,327.3657,,358.567964,,258.589281,,,284.376133,,
2019-08-21,328.0014,,359.753685,,259.80616,,,286.103593,,
2019-08-22,327.1372,,358.967755,,259.477668,,,285.870807,,
2019-08-23,324.4989,,354.212024,,255.907346,,,280.464009,,
2019-08-26,325.8131,,356.844876,,257.547384,,,283.212476,,
2019-08-27,326.9133,,358.369493,,257.27557,,,283.166131,,
2019-08-28,328.3546,,360.365409,,258.371269,,,284.700694,,
2019-08-29,329.9727,,362.815975,,260.289377,,,287.348642,,
2019-08-30,329.8146,,364.922783,,260.308292,,,289.17678,,
2019-09-03,329.5034,,365.076854,,259.369095,,,288.527319,,
2019-09-04,331.9863,,365.727937,,261.314587,,,289.032009,,
2019-09-05,331.6886,,365.439718,,262.884278,,,290.799817,,
2019-09-06,332.2593,,366.380605,,263.11524,,,291.303463,,
2019-09-09,331.1644,,364.439421,,262.7542,,,290.319151,,
2019-09-10,329.566,,362.811785,,262.14929,,,289.755697,,
2019-09-11,330.6464,,365.085543,,263.288137,,,291.881415,,
2019-09-12,330.3752,,363.031983,,263.663687,,,290.892206,,
2019-09-13,328.2718,,360.443741,,262.925763,,,289.855383,,
2019-09-16,330.6035,,365.396592,,262.727115,,,291.545442,,
2019-09-17,331.012,,363.449209,,263.289579,,,290.25384,,
2019-09-18,331.0209,,364.862794,,263.497776,,,291.605312,,
2019-09-19,331.304,,364.804393,,263.635828,,,291.462123,,
2019-09-20,332.3357,,366.724305,,263.276368,,,291.688219,,
2019-09-23,332.622,,367.851586,,263.28712,,,292.344947,,
2019-09-24,332.2592,,366.550057,,262.33511,,,290.574173,,
2019-09-25,330.9648,,367.701363,,262.829709,,,293.178556,,
2019-09-26,330.7299,,368.210966,,262.674155,,,293.619516,,
2019-09-27,330.0018,,366.701847,,261.96285,,,292.267692,,
2019-09-30,329.9946,,368.147538,,262.712932,,,294.266506,,
2019-10-01,327.9145,,364.652394,,261.032936,,,291.445981,,
2019-10-02,325.2361,,360.792754,,258.33341,,,287.729209,,
2019-10-03,327.8295,,363.503832,,260.005255,,,289.45923,,
2019-10-04,330.6955,,366.264134,,262.287435,,,291.667411,,
2019-10-07,328.5767,,364.123114,,261.31617,,,290.75158,,
2019-10-08,326.3698,,362.136313,,258.92563,,,288.457254,,
2019-10-09,327.56,,362.963339,,260.341841,,,289.641098,,
2019-10-10,327.324,,361.587864,,261.04056,,,289.526488,,
2019-10-11,328.1547,,361.513462,,262.326524,,,290.15654,,
2019-10-14,328.7666,,362.519359,,262.321804,,,290.417122,,
2019-10-15,328.9819,,362.510161,,263.539933,,,291.567374,,
2019-10-16,328.5616,,360.778235,,263.466825,,,290.464979,,
2019-10-17,328.8493,,359.383491,,263.911142,,,289.57645,,
2019-10-18,327.9559,,356.950354,,263.285857,,,287.716132,,
2019-10-21,328.7154,,358.431635,,264.069565,,,289.10057,,
2019-10-22,329.3744,,359.931462,,263.712346,,,289.337514,,
2019-10-23,330.2618,,360.722854,,264.253469,,,289.787952,,
2019-10-24,330.6938,,362.0567,,264.550202,,,290.805721,,
2019-10-25,331.3395,,363.582222,,265.047477,,,292.009792,,
2019-10-28,330.565,,362.059152,,265.717921,,,292.205119,,
2019-10-29,330.5215,,361.610789,,265.67735,,,291.837106,,
2019-10-30,331.7691,,361.725705,,266.47104,,,291.700899,,
2019-10-31,332.987,,363.024272,,266.459102,,,291.664289,,
2019-11-01,335.0039,,364.784758,,267.97538,,,292.971943,,
2019-11-04,335.4655,,366.488824,,268.357119,,,294.354248,,
2019-11-05,333.3649,,365.966573,,267.770615,,,295.14048,,
2019-11-06,333.3715,,366.241701,,267.968484,,,295.574768,,
2019-11-07,331.9125,,365.176743,,268.033068,,,296.082128,,
2019-11-08,331.3516,,365.615144,,268.371464,,,297.314269,,
2019-11-11,330.7725,,364.476643,,268.090393,,,296.596398,,
2019-11-12,331.4403,,366.005348,,268.546847,,,297.746379,,
